id,direction,start_price,close_price,start_time,close_time,decision
5366,up,1.1011800000,1.1036800000,2015-04-29 12:56:45,2015-04-29 13:16:13,up
5367,up,1.1036800000,1.1061800000,2015-04-29 13:16:13,2015-04-29 13:29:46,up
5368,up,1.1061800000,1.1086800000,2015-04-29 13:29:46,2015-04-29 14:01:56,up
5369,up,1.1086800000,1.1111800000,2015-04-29 14:01:56,2015-04-29 14:18:11,up
5370,up,1.1111800000,1.1136800000,2015-04-29 14:18:11,2015-04-29 14:20:22,down
5371,up,1.1136800000,1.1161800000,2015-04-29 14:20:22,2015-04-29 15:00:55,down
5372,down,1.1161800000,1.1136800000,2015-04-29 15:00:55,2015-04-29 15:16:43,up
5373,up,1.1136800000,1.1161800000,2015-04-29 15:16:43,2015-04-29 15:50:30,down
5374,up,1.1161800000,1.1186800000,2015-04-29 15:50:30,2015-04-29 16:12:45,down
5375,down,1.1186800000,1.1161800000,2015-04-29 16:12:45,2015-04-29 16:40:19,down
5376,down,1.1161800000,1.1136800000,2015-04-29 16:40:19,2015-04-29 17:12:59,down
5377,up,1.1136800000,1.1161800000,2015-04-29 17:12:59,2015-04-29 17:33:36,down
5378,down,1.1161800000,1.1136800000,2015-04-29 17:33:36,2015-04-29 18:00:08,up
5379,down,1.1136800000,1.1111800000,2015-04-29 18:00:08,2015-04-29 18:01:04,up
5380,up,1.1111800000,1.1136800000,2015-04-29 18:01:04,2015-04-29 18:02:55,down
5381,down,1.1136800000,1.1111800000,2015-04-29 18:02:55,2015-04-29 18:08:57,up
5382,down,1.1111800000,1.1086800000,2015-04-29 18:08:57,2015-04-29 18:16:44,up
5383,up,1.1086800000,1.1111800000,2015-04-29 18:16:44,2015-04-29 18:25:36,up
5384,down,1.1111800000,1.1086800000,2015-04-29 18:25:36,2015-04-30 05:56:05,up
5385,up,1.1086800000,1.1111800000,2015-04-30 05:56:05,2015-04-30 06:38:28,up
5386,up,1.1111800000,1.1136800000,2015-04-30 06:38:28,2015-04-30 07:27:44,up
5387,up,1.1136800000,1.1161800000,2015-04-30 07:27:44,2015-04-30 07:38:05,up
5388,up,1.1161800000,1.1186800000,2015-04-30 07:38:05,2015-04-30 07:53:45,up
5389,up,1.1186800000,1.1211800000,2015-04-30 07:53:45,2015-04-30 07:55:30,down
5390,up,1.1211800000,1.1236800000,2015-04-30 07:55:30,2015-04-30 08:04:14,down
5391,down,1.1236800000,1.1211800000,2015-04-30 08:04:14,2015-04-30 08:39:47,down
5392,down,1.1211800000,1.1186800000,2015-04-30 08:39:47,2015-04-30 09:09:35,up
5393,down,1.1186800000,1.1161800000,2015-04-30 09:09:35,2015-04-30 10:11:35,up
5394,up,1.1161800000,1.1186800000,2015-04-30 10:11:35,2015-04-30 10:43:08,down
5395,up,1.1186800000,1.1211800000,2015-04-30 10:43:08,2015-04-30 11:49:52,down
5396,down,1.1211800000,1.1186800000,2015-04-30 11:49:52,2015-04-30 12:30:01,up
5397,down,1.1186800000,1.1161800000,2015-04-30 12:30:01,2015-04-30 12:35:12,up
5398,down,1.1161800000,1.1136800000,2015-04-30 12:35:12,2015-04-30 13:20:45,up
5399,up,1.1136800000,1.1161800000,2015-04-30 13:20:45,2015-04-30 14:03:37,up
5400,up,1.1161800000,1.1186800000,2015-04-30 14:03:37,2015-04-30 14:30:09,up
5401,down,1.1186800000,1.1161800000,2015-04-30 14:30:09,2015-04-30 14:35:12,up
5402,up,1.1161800000,1.1186800000,2015-04-30 14:35:12,2015-04-30 14:57:36,up
5403,up,1.1186800000,1.1211800000,2015-04-30 14:57:36,2015-04-30 15:00:24,down
5404,down,1.1211800000,1.1186800000,2015-04-30 15:00:24,2015-04-30 15:30:49,up
5405,down,1.1186800000,1.1161800000,2015-04-30 15:30:49,2015-04-30 15:59:10,up
5406,up,1.1161800000,1.1186800000,2015-04-30 15:59:10,2015-04-30 16:33:35,up
5407,up,1.1186800000,1.1211800000,2015-04-30 16:33:35,2015-04-30 16:52:11,up
5408,down,1.1211800000,1.1186800000,2015-04-30 16:52:11,2015-04-30 17:54:36,up
5409,up,1.1186800000,1.1211800000,2015-04-30 17:54:36,2015-04-30 18:38:51,up
5410,up,1.1211800000,1.1236800000,2015-04-30 18:38:51,2015-04-30 18:56:22,up
5411,up,1.1236800000,1.1261800000,2015-04-30 18:56:22,2015-04-30 18:59:30,down
5412,down,1.1261800000,1.1236800000,2015-04-30 18:59:30,2015-04-30 19:05:36,down
5413,down,1.1236800000,1.1211800000,2015-04-30 19:05:36,2015-04-30 21:51:13,down
5414,up,1.1211800000,1.1236800000,2015-04-30 21:51:13,2015-05-01 06:51:24,up
5415,up,1.1236800000,1.1261800000,2015-05-01 06:51:24,2015-05-01 07:53:33,down
5416,down,1.1261800000,1.1236800000,2015-05-01 07:53:33,2015-05-01 09:34:40,down
5417,up,1.1236800000,1.1261800000,2015-05-01 09:34:40,2015-05-01 10:36:26,down
5418,up,1.1261800000,1.1286800000,2015-05-01 10:36:26,2015-05-01 14:00:15,down
5419,down,1.1286800000,1.1261800000,2015-05-01 14:00:15,2015-05-01 14:01:47,down
5420,down,1.1261800000,1.1236800000,2015-05-01 14:01:47,2015-05-01 14:04:34,down
5421,down,1.1236800000,1.1211800000,2015-05-01 14:04:34,2015-05-01 14:18:26,down
5422,down,1.1211800000,1.1186800000,2015-05-01 14:18:26,2015-05-01 15:23:08,down
5423,up,1.1186800000,1.1211800000,2015-05-01 15:23:08,2015-05-01 19:39:17,down
5424,down,1.1211800000,1.1186800000,2015-05-01 19:39:17,2015-05-03 22:41:51,down
5425,up,1.1186800000,1.1211800000,2015-05-03 22:41:51,2015-05-04 06:02:00,down
5426,down,1.1211800000,1.1186800000,2015-05-04 06:02:00,2015-05-04 06:39:33,down
5427,down,1.1186800000,1.1161800000,2015-05-04 06:39:33,2015-05-04 07:17:28,down
5428,down,1.1161800000,1.1136800000,2015-05-04 07:17:28,2015-05-04 08:13:20,up
5429,up,1.1136800000,1.1161800000,2015-05-04 08:13:20,2015-05-04 12:27:31,up
5430,up,1.1161800000,1.1186800000,2015-05-04 12:27:31,2015-05-04 12:59:09,down
5431,down,1.1186800000,1.1161800000,2015-05-04 12:59:09,2015-05-04 13:53:12,down
5432,down,1.1161800000,1.1136800000,2015-05-04 13:53:12,2015-05-04 18:38:18,down
5433,down,1.1136800000,1.1111800000,2015-05-04 18:38:18,2015-05-05 06:23:17,up
5434,down,1.1111800000,1.1086800000,2015-05-05 06:23:17,2015-05-05 07:46:15,up
5435,up,1.1086800000,1.1111800000,2015-05-05 07:46:15,2015-05-05 09:44:06,up
5436,up,1.1111800000,1.1136800000,2015-05-05 09:44:06,2015-05-05 11:11:20,up
5437,down,1.1136800000,1.1111800000,2015-05-05 11:11:20,2015-05-05 12:02:56,up
5438,up,1.1111800000,1.1136800000,2015-05-05 12:02:56,2015-05-05 12:32:03,up
5439,up,1.1136800000,1.1161800000,2015-05-05 12:32:03,2015-05-05 12:46:29,up
5440,down,1.1161800000,1.1136800000,2015-05-05 12:46:29,2015-05-05 13:34:02,up
5441,up,1.1136800000,1.1161800000,2015-05-05 13:34:02,2015-05-05 13:57:09,up
5442,down,1.1161800000,1.1136800000,2015-05-05 13:57:09,2015-05-05 14:00:44,up
5443,up,1.1136800000,1.1161800000,2015-05-05 14:00:44,2015-05-05 14:15:21,up
5444,up,1.1161800000,1.1186800000,2015-05-05 14:15:21,2015-05-05 14:43:11,up
5445,up,1.1186800000,1.1211800000,2015-05-05 14:43:11,2015-05-05 17:01:56,up
5446,down,1.1211800000,1.1186800000,2015-05-05 17:01:56,2015-05-05 20:05:30,up
5447,up,1.1186800000,1.1211800000,2015-05-05 20:05:30,2015-05-06 02:56:48,up
5448,up,1.1211800000,1.1236800000,2015-05-06 02:56:48,2015-05-06 03:19:28,up
5449,up,1.1236800000,1.1261800000,2015-05-06 03:19:28,2015-05-06 06:40:24,down
5450,down,1.1261800000,1.1236800000,2015-05-06 06:40:24,2015-05-06 07:02:19,up
5451,up,1.1236800000,1.1261800000,2015-05-06 07:02:19,2015-05-06 07:34:58,up
5452,down,1.1261800000,1.1236800000,2015-05-06 07:34:58,2015-05-06 08:04:52,down
5453,down,1.1236800000,1.1211800000,2015-05-06 08:04:52,2015-05-06 09:02:18,up
5454,up,1.1211800000,1.1236800000,2015-05-06 09:02:18,2015-05-06 10:17:40,up
5455,up,1.1236800000,1.1261800000,2015-05-06 10:17:40,2015-05-06 12:15:48,down
5456,up,1.1261800000,1.1286800000,2015-05-06 12:15:48,2015-05-06 13:35:57,up
5457,up,1.1286800000,1.1311800000,2015-05-06 13:35:57,2015-05-06 13:49:58,up
5458,up,1.1311800000,1.1336800000,2015-05-06 13:49:58,2015-05-06 13:54:13,up
5459,up,1.1336800000,1.1361800000,2015-05-06 13:54:13,2015-05-06 14:11:56,down
5460,down,1.1361800000,1.1336800000,2015-05-06 14:11:56,2015-05-06 15:21:40,down
5461,up,1.1336800000,1.1361800000,2015-05-06 15:21:40,2015-05-06 18:17:08,down
5462,down,1.1361800000,1.1336800000,2015-05-06 18:17:08,2015-05-07 00:01:28,up
5463,up,1.1336800000,1.1361800000,2015-05-07 00:01:28,2015-05-07 05:31:35,down
5464,down,1.1361800000,1.1336800000,2015-05-07 05:31:35,2015-05-07 06:52:48,down
5465,up,1.1336800000,1.1361800000,2015-05-07 06:52:48,2015-05-07 07:07:06,up
5466,up,1.1361800000,1.1386800000,2015-05-07 07:07:06,2015-05-07 09:11:47,down
5467,down,1.1386800000,1.1361800000,2015-05-07 09:11:47,2015-05-07 10:18:29,down
5468,down,1.1361800000,1.1336800000,2015-05-07 10:18:29,2015-05-07 10:40:34,down
5469,down,1.1336800000,1.1311800000,2015-05-07 10:40:34,2015-05-07 11:49:11,down
5470,down,1.1311800000,1.1286800000,2015-05-07 11:49:11,2015-05-07 12:17:43,down
5471,down,1.1286800000,1.1261800000,2015-05-07 12:17:43,2015-05-07 14:04:20,down
5472,up,1.1261800000,1.1286800000,2015-05-07 14:04:20,2015-05-07 15:36:06,down
5473,down,1.1286800000,1.1261800000,2015-05-07 15:36:06,2015-05-07 17:09:24,down
5474,down,1.1261800000,1.1236800000,2015-05-07 17:09:24,2015-05-07 22:42:07,down
5475,down,1.1236800000,1.1211800000,2015-05-07 22:42:07,2015-05-08 02:51:30,up
5476,down,1.1211800000,1.1186800000,2015-05-08 02:51:30,2015-05-08 06:20:21,up
5477,up,1.1186800000,1.1211800000,2015-05-08 06:20:21,2015-05-08 07:29:05,up
5478,up,1.1211800000,1.1236800000,2015-05-08 07:29:05,2015-05-08 08:08:53,up
5479,down,1.1236800000,1.1211800000,2015-05-08 08:08:53,2015-05-08 11:16:12,up
5480,up,1.1211800000,1.1236800000,2015-05-08 11:16:12,2015-05-08 12:25:43,down
5481,up,1.1236800000,1.1261800000,2015-05-08 12:25:43,2015-05-08 12:29:52,down
5482,up,1.1261800000,1.1286800000,2015-05-08 12:29:52,2015-05-08 12:29:55,down
5483,down,1.1286800000,1.1261800000,2015-05-08 12:29:55,2015-05-08 12:30:04,down
5484,up,1.1261800000,1.1286800000,2015-05-08 12:30:04,2015-05-08 12:30:19,down
5485,down,1.1286800000,1.1261800000,2015-05-08 12:30:19,2015-05-08 12:30:37,down
5486,down,1.1261800000,1.1236800000,2015-05-08 12:30:37,2015-05-08 12:34:17,down
5487,down,1.1236800000,1.1211800000,2015-05-08 12:34:17,2015-05-08 12:35:07,up
5488,down,1.1211800000,1.1186800000,2015-05-08 12:35:07,2015-05-08 12:38:35,up
5489,up,1.1186800000,1.1211800000,2015-05-08 12:38:35,2015-05-08 12:41:53,down
5490,up,1.1211800000,1.1236800000,2015-05-08 12:41:53,2015-05-08 12:48:46,down
5491,up,1.1236800000,1.1261800000,2015-05-08 12:48:46,2015-05-08 12:52:13,down
5492,down,1.1261800000,1.1236800000,2015-05-08 12:52:13,2015-05-08 13:46:42,down
5493,down,1.1236800000,1.1211800000,2015-05-08 13:46:42,2015-05-08 14:04:01,down
5494,down,1.1211800000,1.1186800000,2015-05-08 14:04:01,2015-05-08 14:35:44,up
5495,up,1.1186800000,1.1211800000,2015-05-08 14:35:44,2015-05-08 14:45:00,down
5496,up,1.1211800000,1.1236800000,2015-05-08 14:45:00,2015-05-08 15:26:17,down
5497,down,1.1236800000,1.1211800000,2015-05-08 15:26:17,2015-05-08 16:52:11,down
5498,up,1.1211800000,1.1236800000,2015-05-08 16:52:11,2015-05-08 17:52:12,down
5499,down,1.1236800000,1.1211800000,2015-05-08 17:52:12,2015-05-08 18:08:50,down
5500,down,1.1211800000,1.1186800000,2015-05-08 18:08:50,2015-05-11 00:48:58,down
5501,down,1.1186800000,1.1161800000,2015-05-11 00:48:58,2015-05-11 01:04:22,up
5502,down,1.1161800000,1.1136800000,2015-05-11 01:04:22,2015-05-11 03:33:14,up
5503,up,1.1136800000,1.1161800000,2015-05-11 03:33:14,2015-05-11 06:16:46,up
5504,up,1.1161800000,1.1186800000,2015-05-11 06:16:46,2015-05-11 06:58:54,down
5505,down,1.1186800000,1.1161800000,2015-05-11 06:58:54,2015-05-11 07:31:06,up
5506,down,1.1161800000,1.1136800000,2015-05-11 07:31:06,2015-05-11 12:02:05,up
5507,up,1.1136800000,1.1161800000,2015-05-11 12:02:05,2015-05-11 13:33:49,up
5508,down,1.1161800000,1.1136800000,2015-05-11 13:33:49,2015-05-11 15:49:05,up
5509,up,1.1136800000,1.1161800000,2015-05-11 15:49:05,2015-05-11 17:38:36,up
5510,down,1.1161800000,1.1136800000,2015-05-11 17:38:36,2015-05-12 00:53:34,up
5511,up,1.1136800000,1.1161800000,2015-05-12 00:53:34,2015-05-12 02:39:27,up
5512,up,1.1161800000,1.1186800000,2015-05-12 02:39:27,2015-05-12 05:06:57,up
5513,up,1.1186800000,1.1211800000,2015-05-12 05:06:57,2015-05-12 07:17:01,up
5514,up,1.1211800000,1.1236800000,2015-05-12 07:17:01,2015-05-12 07:47:52,up
5515,up,1.1236800000,1.1261800000,2015-05-12 07:47:52,2015-05-12 08:46:33,down
5516,down,1.1261800000,1.1236800000,2015-05-12 08:46:33,2015-05-12 11:58:00,down
5517,up,1.1236800000,1.1261800000,2015-05-12 11:58:00,2015-05-12 13:45:12,down
5518,down,1.1261800000,1.1236800000,2015-05-12 13:45:12,2015-05-12 14:41:10,up
5519,down,1.1236800000,1.1211800000,2015-05-12 14:41:10,2015-05-12 19:48:54,up
5520,up,1.1211800000,1.1236800000,2015-05-12 19:48:54,2015-05-13 02:49:18,up
5521,up,1.1236800000,1.1261800000,2015-05-13 02:49:18,2015-05-13 06:34:01,down
5522,down,1.1261800000,1.1236800000,2015-05-13 06:34:01,2015-05-13 07:07:14,up
5523,down,1.1236800000,1.1211800000,2015-05-13 07:07:14,2015-05-13 09:02:04,up
5524,up,1.1211800000,1.1236800000,2015-05-13 09:02:04,2015-05-13 09:33:02,up
5525,down,1.1236800000,1.1211800000,2015-05-13 09:33:02,2015-05-13 10:09:28,up
5526,up,1.1211800000,1.1236800000,2015-05-13 10:09:28,2015-05-13 11:36:46,up
5527,up,1.1236800000,1.1261800000,2015-05-13 11:36:46,2015-05-13 12:30:02,up
5528,up,1.1261800000,1.1286800000,2015-05-13 12:30:02,2015-05-13 12:37:18,up
5529,up,1.1286800000,1.1311800000,2015-05-13 12:37:18,2015-05-13 12:41:05,up
5530,up,1.1311800000,1.1336800000,2015-05-13 12:41:05,2015-05-13 14:00:41,up
5531,up,1.1336800000,1.1361800000,2015-05-13 14:00:41,2015-05-13 15:02:00,up
5532,up,1.1361800000,1.1386800000,2015-05-13 15:02:00,2015-05-14 06:21:06,down
5533,up,1.1386800000,1.1411800000,2015-05-14 06:21:06,2015-05-14 06:47:57,down
5534,down,1.1411800000,1.1386800000,2015-05-14 06:47:57,2015-05-14 07:52:45,up
5535,up,1.1386800000,1.1411800000,2015-05-14 07:52:45,2015-05-14 08:30:29,down
5536,up,1.1411800000,1.1436800000,2015-05-14 08:30:29,2015-05-14 10:47:35,down
5537,down,1.1436800000,1.1411800000,2015-05-14 10:47:35,2015-05-14 11:36:49,down
5538,down,1.1411800000,1.1386800000,2015-05-14 11:36:49,2015-05-14 14:50:09,down
5539,down,1.1386800000,1.1361800000,2015-05-14 14:50:09,2015-05-14 15:05:15,up
5540,up,1.1361800000,1.1386800000,2015-05-14 15:05:15,2015-05-14 17:02:41,up
5541,up,1.1386800000,1.1411800000,2015-05-14 17:02:41,2015-05-14 20:13:15,down
5542,down,1.1411800000,1.1386800000,2015-05-14 20:13:15,2015-05-15 05:47:13,down
5543,up,1.1386800000,1.1411800000,2015-05-15 05:47:13,2015-05-15 06:58:26,down
5544,down,1.1411800000,1.1386800000,2015-05-15 06:58:26,2015-05-15 07:24:30,up
5545,down,1.1386800000,1.1361800000,2015-05-15 07:24:30,2015-05-15 08:39:36,up
5546,down,1.1361800000,1.1336800000,2015-05-15 08:39:36,2015-05-15 11:58:01,up
5547,up,1.1336800000,1.1361800000,2015-05-15 11:58:01,2015-05-15 14:00:00,up
5548,up,1.1361800000,1.1386800000,2015-05-15 14:00:00,2015-05-15 14:06:02,down
5549,up,1.1386800000,1.1411800000,2015-05-15 14:06:02,2015-05-15 14:18:27,up
5550,up,1.1411800000,1.1436800000,2015-05-15 14:18:27,2015-05-15 14:30:04,down
5551,up,1.1436800000,1.1461800000,2015-05-15 14:30:04,2015-05-15 18:46:15,down
5552,down,1.1461800000,1.1436800000,2015-05-15 18:46:15,2015-05-18 00:09:45,down
5553,down,1.1436800000,1.1411800000,2015-05-18 00:09:45,2015-05-18 07:00:42,down
5554,down,1.1411800000,1.1386800000,2015-05-18 07:00:42,2015-05-18 07:31:07,down
5555,up,1.1386800000,1.1411800000,2015-05-18 07:31:07,2015-05-18 10:41:08,down
5556,down,1.1411800000,1.1386800000,2015-05-18 10:41:08,2015-05-18 12:18:06,down
5557,down,1.1386800000,1.1361800000,2015-05-18 12:18:06,2015-05-18 13:36:53,down
5558,down,1.1361800000,1.1336800000,2015-05-18 13:36:53,2015-05-18 16:15:14,down
5559,down,1.1336800000,1.1311800000,2015-05-18 16:15:14,2015-05-18 17:57:19,down
5560,down,1.1311800000,1.1286800000,2015-05-18 17:57:19,2015-05-19 02:32:05,down
5561,up,1.1286800000,1.1311800000,2015-05-19 02:32:05,2015-05-19 05:07:01,down
5562,down,1.1311800000,1.1286800000,2015-05-19 05:07:01,2015-05-19 06:17:56,down
5563,down,1.1286800000,1.1261800000,2015-05-19 06:17:56,2015-05-19 07:01:47,down
5564,down,1.1261800000,1.1236800000,2015-05-19 07:01:47,2015-05-19 07:04:48,down
5565,down,1.1236800000,1.1211800000,2015-05-19 07:04:48,2015-05-19 07:17:50,down
5566,down,1.1211800000,1.1186800000,2015-05-19 07:17:50,2015-05-19 07:28:56,down
5567,down,1.1186800000,1.1161800000,2015-05-19 07:28:56,2015-05-19 07:50:01,up
5568,up,1.1161800000,1.1186800000,2015-05-19 07:50:01,2015-05-19 08:14:06,down
5569,up,1.1186800000,1.1211800000,2015-05-19 08:14:06,2015-05-19 10:23:51,down
5570,down,1.1211800000,1.1186800000,2015-05-19 10:23:51,2015-05-19 11:30:07,down
5571,down,1.1186800000,1.1161800000,2015-05-19 11:30:07,2015-05-19 12:30:26,down
5572,down,1.1161800000,1.1136800000,2015-05-19 12:30:26,2015-05-19 12:50:21,down
5573,up,1.1136800000,1.1161800000,2015-05-19 12:50:21,2015-05-19 13:44:30,down
5574,down,1.1161800000,1.1136800000,2015-05-19 13:44:30,2015-05-19 14:25:23,down
5575,down,1.1136800000,1.1111800000,2015-05-19 14:25:23,2015-05-20 05:58:53,up
5576,down,1.1111800000,1.1086800000,2015-05-20 05:58:53,2015-05-20 06:22:46,up
5577,up,1.1086800000,1.1111800000,2015-05-20 06:22:46,2015-05-20 08:00:36,up
5578,up,1.1111800000,1.1136800000,2015-05-20 08:00:36,2015-05-20 12:29:22,down
5579,down,1.1136800000,1.1111800000,2015-05-20 12:29:22,2015-05-20 13:22:04,up
5580,down,1.1111800000,1.1086800000,2015-05-20 13:22:04,2015-05-20 15:31:45,up
5581,up,1.1086800000,1.1111800000,2015-05-20 15:31:45,2015-05-20 18:00:07,up
5582,up,1.1111800000,1.1136800000,2015-05-20 18:00:07,2015-05-20 18:00:25,down
5583,down,1.1136800000,1.1111800000,2015-05-20 18:00:25,2015-05-20 18:00:59,up
5584,down,1.1111800000,1.1086800000,2015-05-20 18:00:59,2015-05-20 18:01:58,up
5585,up,1.1086800000,1.1111800000,2015-05-20 18:01:58,2015-05-20 18:13:12,up
5586,up,1.1111800000,1.1136800000,2015-05-20 18:13:12,2015-05-20 18:13:38,down
5587,down,1.1136800000,1.1111800000,2015-05-20 18:13:38,2015-05-20 18:17:35,up
5588,up,1.1111800000,1.1136800000,2015-05-20 18:17:35,2015-05-20 18:28:12,down
5589,down,1.1136800000,1.1111800000,2015-05-20 18:28:12,2015-05-20 19:29:18,up
5590,down,1.1111800000,1.1086800000,2015-05-20 19:29:18,2015-05-21 06:29:09,up
5591,up,1.1086800000,1.1111800000,2015-05-21 06:29:09,2015-05-21 07:00:14,up
5592,up,1.1111800000,1.1136800000,2015-05-21 07:00:14,2015-05-21 07:09:24,up
5593,down,1.1136800000,1.1111800000,2015-05-21 07:09:24,2015-05-21 07:30:08,up
5594,up,1.1111800000,1.1136800000,2015-05-21 07:30:08,2015-05-21 07:40:46,up
5595,up,1.1136800000,1.1161800000,2015-05-21 07:40:46,2015-05-21 08:24:31,down
5596,down,1.1161800000,1.1136800000,2015-05-21 08:24:31,2015-05-21 11:41:33,up
5597,down,1.1136800000,1.1111800000,2015-05-21 11:41:33,2015-05-21 12:52:23,up
5598,up,1.1111800000,1.1136800000,2015-05-21 12:52:23,2015-05-21 14:02:03,down
5599,down,1.1136800000,1.1111800000,2015-05-21 14:02:03,2015-05-21 14:51:01,up
5600,up,1.1111800000,1.1136800000,2015-05-21 14:51:01,2015-05-21 17:19:49,up
5601,down,1.1136800000,1.1111800000,2015-05-21 17:19:49,2015-05-21 20:08:24,down
5602,up,1.1111800000,1.1136800000,2015-05-21 20:08:24,2015-05-22 03:30:40,up
5603,up,1.1136800000,1.1161800000,2015-05-22 03:30:40,2015-05-22 06:00:19,down
5604,up,1.1161800000,1.1186800000,2015-05-22 06:00:19,2015-05-22 09:35:50,down
5605,down,1.1186800000,1.1161800000,2015-05-22 09:35:50,2015-05-22 11:39:28,down
5606,down,1.1161800000,1.1136800000,2015-05-22 11:39:28,2015-05-22 12:30:03,down
5607,down,1.1136800000,1.1111800000,2015-05-22 12:30:03,2015-05-22 12:34:31,down
5608,down,1.1111800000,1.1086800000,2015-05-22 12:34:31,2015-05-22 12:45:30,down
5609,down,1.1086800000,1.1061800000,2015-05-22 12:45:30,2015-05-22 13:01:04,down
5610,down,1.1061800000,1.1036800000,2015-05-22 13:01:04,2015-05-22 13:02:07,down
5611,down,1.1036800000,1.1011800000,2015-05-22 13:02:07,2015-05-22 13:39:33,down
5612,up,1.1011800000,1.1036800000,2015-05-22 13:39:33,2015-05-22 15:32:03,down
5613,down,1.1036800000,1.1011800000,2015-05-22 15:32:03,2015-05-22 17:23:30,down
5614,down,1.1011800000,1.0986800000,2015-05-22 17:23:30,2015-05-24 21:49:56,down
5615,down,1.0986800000,1.0961800000,2015-05-24 21:49:56,2015-05-25 08:05:01,down
5616,up,1.0961800000,1.0986800000,2015-05-25 08:05:01,2015-05-25 12:34:11,down
5617,down,1.0986800000,1.0961800000,2015-05-25 12:34:11,2015-05-26 00:01:07,down
5618,down,1.0961800000,1.0936800000,2015-05-26 00:01:07,2015-05-26 00:48:57,down
5619,down,1.0936800000,1.0911800000,2015-05-26 00:48:57,2015-05-26 06:19:07,down
5620,down,1.0911800000,1.0886800000,2015-05-26 06:19:07,2015-05-26 06:59:06,up
5621,up,1.0886800000,1.0911800000,2015-05-26 06:59:06,2015-05-26 07:26:19,down
5622,down,1.0911800000,1.0886800000,2015-05-26 07:26:19,2015-05-26 08:38:57,up
5623,up,1.0886800000,1.0911800000,2015-05-26 08:38:57,2015-05-26 09:06:42,up
5624,up,1.0911800000,1.0936800000,2015-05-26 09:06:42,2015-05-26 12:08:01,down
5625,down,1.0936800000,1.0911800000,2015-05-26 12:08:01,2015-05-26 12:30:02,down
5626,down,1.0911800000,1.0886800000,2015-05-26 12:30:02,2015-05-26 12:31:41,up
5627,up,1.0886800000,1.0911800000,2015-05-26 12:31:41,2015-05-26 12:33:25,down
5628,down,1.0911800000,1.0886800000,2015-05-26 12:33:25,2015-05-26 14:26:20,down
5629,up,1.0886800000,1.0911800000,2015-05-26 14:26:20,2015-05-27 05:35:52,down
5630,down,1.0911800000,1.0886800000,2015-05-27 05:35:52,2015-05-27 10:32:31,up
5631,down,1.0886800000,1.0861800000,2015-05-27 10:32:31,2015-05-27 11:52:03,up
5632,down,1.0861800000,1.0836800000,2015-05-27 11:52:03,2015-05-27 12:35:10,up
5633,up,1.0836800000,1.0861800000,2015-05-27 12:35:10,2015-05-27 13:50:17,up
5634,up,1.0861800000,1.0886800000,2015-05-27 13:50:17,2015-05-27 14:15:56,up
5635,up,1.0886800000,1.0911800000,2015-05-27 14:15:56,2015-05-28 00:36:39,up
5636,up,1.0911800000,1.0936800000,2015-05-28 00:36:39,2015-05-28 06:16:03,down
5637,down,1.0936800000,1.0911800000,2015-05-28 06:16:03,2015-05-28 07:21:27,up
5638,up,1.0911800000,1.0936800000,2015-05-28 07:21:27,2015-05-28 07:41:10,down
5639,down,1.0936800000,1.0911800000,2015-05-28 07:41:10,2015-05-28 11:15:33,up
5640,down,1.0911800000,1.0886800000,2015-05-28 11:15:33,2015-05-28 11:46:43,up
5641,up,1.0886800000,1.0911800000,2015-05-28 11:46:43,2015-05-28 12:30:02,up
5642,down,1.0911800000,1.0886800000,2015-05-28 12:30:02,2015-05-28 12:40:22,up
5643,up,1.0886800000,1.0911800000,2015-05-28 12:40:22,2015-05-28 14:16:07,up
5644,down,1.0911800000,1.0886800000,2015-05-28 14:16:07,2015-05-28 16:00:50,up
5645,up,1.0886800000,1.0911800000,2015-05-28 16:00:50,2015-05-28 16:12:09,up
5646,up,1.0911800000,1.0936800000,2015-05-28 16:12:09,2015-05-28 16:55:37,up
5647,up,1.0936800000,1.0961800000,2015-05-28 16:55:37,2015-05-28 21:10:58,down
5648,down,1.0961800000,1.0936800000,2015-05-28 21:10:58,2015-05-29 06:32:01,up
5649,up,1.0936800000,1.0961800000,2015-05-29 06:32:01,2015-05-29 07:59:35,down
5650,up,1.0961800000,1.0986800000,2015-05-29 07:59:35,2015-05-29 09:43:47,down
5651,down,1.0986800000,1.0961800000,2015-05-29 09:43:47,2015-05-29 10:30:12,down
5652,up,1.0961800000,1.0986800000,2015-05-29 10:30:12,2015-05-29 12:38:45,down
5653,down,1.0986800000,1.0961800000,2015-05-29 12:38:45,2015-05-29 13:15:36,up
5654,up,1.0961800000,1.0986800000,2015-05-29 13:15:36,2015-05-29 13:42:06,down
5655,down,1.0986800000,1.0961800000,2015-05-29 13:42:06,2015-05-29 14:57:47,down
5656,up,1.0961800000,1.0986800000,2015-05-29 14:57:47,2015-05-29 15:42:28,down
5657,down,1.0986800000,1.0961800000,2015-05-29 15:42:28,2015-05-31 23:24:01,down
5658,down,1.0961800000,1.0936800000,2015-05-31 23:24:01,2015-06-01 00:40:12,up
5659,up,1.0936800000,1.0961800000,2015-06-01 00:40:12,2015-06-01 04:16:20,down
5660,down,1.0961800000,1.0936800000,2015-06-01 04:16:20,2015-06-01 06:56:51,up
5661,down,1.0936800000,1.0911800000,2015-06-01 06:56:51,2015-06-01 07:23:19,up
5662,up,1.0911800000,1.0936800000,2015-06-01 07:23:19,2015-06-01 11:40:47,up
